timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2, structure, discourse
trial_422_24,Show me right shoulder,9,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_422_25,Show me left shoulder,14,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_422_26,Show me Upper Body,2,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_422_27,Show me left shoulder,14,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_422_28,Show me right ankle,19,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_422_29,Show me Torso,5,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_422_30,Show me right ankle,19,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_422_31,Show me Torso,5,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_422_32,Show me rigth hip,17,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_422_33,Show me right wrist,11,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_422_34,Show me right knee,18,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_422_35,Show me right elbow,10,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_423_1,Show me right ankle,19,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_423_2,Show me left shoulder,14,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_423_3,Show me right knee,18,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_423_4,Show me left hip,20,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_423_5,Show me left knee,21,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_423_6,Show me left wrist,16,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_424_1,Show me Left Leg,8,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_2,Show me left elbow,15,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_3,Show me right knee,18,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_4,Show me left ankle,22,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_5,Show me right elbow,10,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_6,Show me Right Arm,4,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_424_7,Show me left hip,20,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_8,Show me Torso,5,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_9,Show me right wrist,11,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_10,Show me left knee,21,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_11,Show me left wrist,16,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_12,Show me left shoulder,14,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_13,Show me right wrist,11,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_14,Show me right shoulder,9,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_15,Show me Lower Body,3,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_16,Show me Left Leg,8,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_424_17,Show me right wrist,11,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_18,Show me Right Leg,7,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_19,Show me Lower Body,3,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_424_20,Show me right ankle,19,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_21,Show me rigth hip,17,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_424_22,Show me rigth hip,17,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_424_23,Show me right ankle,19,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_425_1,Show me Upper Body,2,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_2,Show me right wrist,11,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_3,Show me right wrist,11,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_425_4,Show me Lower Body,3,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_5,Show me Right Arm,4,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_6,Show me Upper Body,2,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_425_7,Show me Left Arm,6,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_425_8,Show me left knee,21,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_9,Show me Right Leg,7,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_10,Show me right ankle,19,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_425_11,Show me Left Arm,6,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_12,Show me Right Arm,4,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_13,Show me right wrist,11,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_425_14,Show me left knee,21,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_15,Show me Left Arm,6,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_16,Show me right elbow,10,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_17,Show me rigth hip,17,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_18,Show me Lower Body,3,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_19,Show me left wrist,16,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_20,Show me left wrist,16,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_425_21,Show me left shoulder,14,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_22,Show me right ankle,19,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_23,Show me Upper Body,2,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_24,Show me Left Leg,8,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_25,Show me left wrist,16,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_26,Show me Right Leg,7,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_27,Show me head,12,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_28,Show me Full Body,1,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_425_29,Show me Right Arm,4,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_426_1,Show me Left Leg,8,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_426_2,Show me Full Body,1,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_426_3,Show me Right Leg,7,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_426_4,Show me Right Arm,4,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_426_5,Show me right shoulder,9,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_426_6,Show me left knee,21,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_426_7,Show me Left Leg,8,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_426_8,Show me right knee,18,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_426_9,Show me left knee,21,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_427_1,Show me Full Body,1,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_2,Show me right knee,18,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_3,Show me left ankle,22,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_4,Show me right shoulder,9,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_5,Show me right wrist,11,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_6,Show me Left Arm,6,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_7,Show me Lower Body,3,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_8,Show me Full Body,1,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_427_9,Show me Left Leg,8,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_10,Show me left hip,20,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_427_11,Show me left ankle,22,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_12,Show me neck,13,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_13,Show me right elbow,10,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_14,Show me right ankle,19,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_15,Show me right shoulder,9,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_16,Show me right ankle,19,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_17,Show me Right Arm,4,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_18,Show me Left Arm,6,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_19,Show me Right Leg,7,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_20,Show me left ankle,22,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_21,Show me left wrist,16,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_22,Show me Right Leg,7,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_23,Show me neck,13,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_24,Show me left knee,21,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_25,Show me head,12,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_26,Show me Full Body,1,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_27,Show me right wrist,11,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_427_28,Show me right wrist,11,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, summary
trial_427_29,Show me Right Arm,4,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_427_30,Show me left shoulder,14,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_428_1,Show me right ankle,19,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_2,Show me right elbow,10,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_3,Show me left hip,20,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_4,Show me left elbow,15,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_5,Show me Torso,5,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_6,Show me Torso,5,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_428_7,Show me right shoulder,9,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_8,Show me left knee,21,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_9,Show me left ankle,22,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_10,Show me right shoulder,9,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_11,Show me Left Arm,6,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_12,Show me left knee,21,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_13,Show me Left Arm,6,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_14,Show me Lower Body,3,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_15,Show me left wrist,16,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_16,Show me right wrist,11,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_17,Show me Right Arm,4,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_428_18,Show me left hip,20,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_19,Show me right ankle,19,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_20,Show me left knee,21,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_21,Show me Torso,5,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_428_22,Show me right elbow,10,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_429_1,Show me Lower Body,3,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_2,Show me left ankle,22,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_3,Show me Right Leg,7,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_4,Show me Right Arm,4,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_5,Show me right shoulder,9,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_429_6,Show me right shoulder,9,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_429_7,Show me Upper Body,2,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_8,Show me right elbow,10,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_9,Show me Left Arm,6,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_10,Show me right wrist,11,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_11,Show me rigth hip,17,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_12,Show me Left Arm,6,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_13,Show me Full Body,1,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_14,Show me left knee,21,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_15,Show me left shoulder,14,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_429_16,Show me left hip,20,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_430_1,Show me Torso,5,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_2,Show me Left Leg,8,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_3,Show me right ankle,19,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_4,Show me neck,13,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_5,Show me Lower Body,3,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_6,Show me Right Leg,7,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_430_7,Show me left elbow,15,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_8,Show me right knee,18,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_9,Show me Upper Body,2,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_10,Show me Left Arm,6,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_430_11,Show me head,12,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_12,Show me right shoulder,9,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_13,Show me right ankle,19,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_14,Show me right shoulder,9,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_15,Show me left ankle,22,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_16,Show me left hip,20,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_17,Show me left elbow,15,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_18,Show me left ankle,22,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_19,Show me left hip,20,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_430_20,Show me right shoulder,9,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_431_1,Show me Left Leg,8,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_2,Show me Upper Body,2,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_3,Show me right shoulder,9,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_4,Show me Upper Body,2,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_5,Show me left hip,20,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_6,Show me Right Leg,7,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_7,Show me right elbow,10,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_8,Show me left wrist,16,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_9,Show me Upper Body,2,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_10,Show me Right Leg,7,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_11,Show me Right Arm,4,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_12,Show me right ankle,19,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_13,Show me Right Leg,7,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_431_14,Show me Left Leg,8,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_15,Show me right elbow,10,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_16,Show me right knee,18,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_17,Show me right wrist,11,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_18,Show me right ankle,19,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_431_19,Show me left knee,21,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_432_1,Show me left knee,21,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
trial_432_2,Show me Upper Body,2,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_3,Show me Left Arm,6,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_432_4,Show me Full Body,1,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_5,Show me right shoulder,9,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_6,Show me Torso,5,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_7,Show me rigth hip,17,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_8,Show me rigth hip,17,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, summary
trial_432_9,Show me head,12,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_10,Show me Right Leg,7,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_11,Show me Left Arm,6,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_12,Show me head,12,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_13,Show me Torso,5,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_432_14,Show me Upper Body,2,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_432_15,Show me left wrist,16,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_16,Show me right shoulder,9,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_17,Show me Right Leg,7,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_18,Show me Torso,5,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_19,Show me Left Arm,6,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_432_20,Show me Left Arm,6,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_432_21,Show me Lower Body,3,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_433_1,Show me head,12,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_2,Show me right ankle,19,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_3,Show me right wrist,11,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_4,Show me Torso,5,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_5,Show me right elbow,10,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_6,Show me left wrist,16,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_7,Show me right ankle,19,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_8,Show me head,12,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_9,Show me Full Body,1,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_10,Show me rigth hip,17,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_11,Show me left ankle,22,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_12,Show me right knee,18,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_13,Show me left hip,20,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_14,Show me left elbow,15,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_15,Show me left wrist,16,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_16,Show me Left Leg,8,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_17,Show me Full Body,1,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_18,Show me right ankle,19,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_19,Show me neck,13,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_20,Show me left shoulder,14,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_21,Show me Lower Body,3,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_22,Show me Left Arm,6,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_433_23,Show me rigth hip,17,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
