timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2, structure, discourse
trial_343_21,Show me right knee,18,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_343_22,Show me left elbow,15,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_343_23,Show me left ankle,22,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_344_1,Show me left knee,21,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_2,Show me Upper Body,2,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_3,Show me left shoulder,14,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_4,Show me left wrist,16,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_5,Show me Full Body,1,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_6,Show me right shoulder,9,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_7,Show me neck,13,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_8,Show me left elbow,15,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_9,Show me Full Body,1,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_10,Show me Full Body,1,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_344_11,Show me head,12,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_12,Show me left shoulder,14,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_13,Show me Torso,5,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_14,Show me left knee,21,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_15,Show me Lower Body,3,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_16,Show me right shoulder,9,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_17,Show me Left Arm,6,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_18,Show me right knee,18,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_19,Show me right wrist,11,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_20,Show me Right Arm,4,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_344_21,Show me Lower Body,3,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_22,Show me Torso,5,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_23,Show me rigth hip,17,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_24,Show me right wrist,11,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_25,Show me left ankle,22,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_26,Show me Left Leg,8,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_344_27,Show me head,12,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_28,Show me right wrist,11,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_29,Show me Right Leg,7,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_30,Show me Torso,5,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_31,Show me Left Arm,6,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_32,Show me left elbow,15,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_344_33,Show me left elbow,15,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_344_34,Show me rigth hip,17,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_344_35,Show me Right Leg,7,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_344_36,Show me Right Leg,7,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, summary
trial_344_37,Show me right elbow,10,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_345_1,Show me Full Body,1,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_345_2,Show me Full Body,1,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_345_3,Show me Right Arm,4,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_345_4,Show me left elbow,15,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_345_5,Show me right wrist,11,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_345_6,Show me rigth hip,17,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_345_7,Show me Upper Body,2,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_345_8,Show me right ankle,19,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_346_1,Show me left hip,20,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_2,Show me Upper Body,2,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_3,Show me Upper Body,2,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
trial_346_4,Show me left hip,20,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_5,Show me Left Leg,8,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_346_6,Show me right ankle,19,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_7,Show me left hip,20,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_8,Show me left ankle,22,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_9,Show me right ankle,19,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_10,Show me Left Arm,6,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_11,Show me neck,13,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_12,Show me right elbow,10,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_13,Show me left hip,20,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_14,Show me left elbow,15,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_15,Show me Left Arm,6,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_346_16,Show me neck,13,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_17,Show me Full Body,1,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_18,Show me right knee,18,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_19,Show me head,12,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_20,Show me Left Arm,6,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_21,Show me neck,13,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_22,Show me Right Arm,4,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_23,Show me left wrist,16,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_24,Show me rigth hip,17,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_25,Show me Torso,5,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_26,Show me head,12,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_346_27,Show me rigth hip,17,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_28,Show me right elbow,10,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_29,Show me Upper Body,2,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_346_30,Show me Right Leg,7,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_347_1,Show me left hip,20,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_2,Show me left wrist,16,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_3,Show me left elbow,15,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_4,Show me neck,13,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_5,Show me Left Arm,6,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_6,Show me Left Leg,8,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_7,Show me right wrist,11,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_8,Show me right wrist,11,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_347_9,Show me Torso,5,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_10,Show me head,12,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_347_11,Show me left shoulder,14,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_12,Show me right elbow,10,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_13,Show me Right Leg,7,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_14,Show me left knee,21,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_15,Show me right knee,18,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_16,Show me left wrist,16,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_17,Show me right shoulder,9,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_18,Show me Right Arm,4,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_347_19,Show me left hip,20,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_20,Show me left elbow,15,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_21,Show me rigth hip,17,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_347_22,Show me head,12,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_348_1,Show me Torso,5,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_348_2,Show me right ankle,19,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_3,Show me head,12,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_4,Show me rigth hip,17,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_5,Show me Torso,5,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_6,Show me Upper Body,2,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_348_7,Show me neck,13,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_8,Show me neck,13,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_348_9,Show me Right Arm,4,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_10,Show me Left Leg,8,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_11,Show me left knee,21,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_348_12,Show me Lower Body,3,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_13,Show me rigth hip,17,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_14,Show me left elbow,15,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_15,Show me neck,13,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_16,Show me left elbow,15,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_17,Show me Full Body,1,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_18,Show me left ankle,22,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_19,Show me right ankle,19,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_20,Show me right shoulder,9,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_21,Show me Full Body,1,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_22,Show me Right Arm,4,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_23,Show me Left Arm,6,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_24,Show me left hip,20,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_25,Show me right shoulder,9,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_26,Show me Right Arm,4,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_348_27,Show me left shoulder,14,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_28,Show me right elbow,10,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_29,Show me left hip,20,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_30,Show me left elbow,15,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_31,Show me right elbow,10,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_32,Show me left wrist,16,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_33,Show me right ankle,19,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_34,Show me right knee,18,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_35,Show me Right Arm,4,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_348_36,Show me Right Arm,4,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_348_37,Show me Full Body,1,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_349_1,Show me left ankle,22,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_2,Show me right ankle,19,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_3,Show me right knee,18,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_4,Show me left knee,21,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_5,Show me left wrist,16,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_6,Show me Right Leg,7,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_7,Show me Right Arm,4,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_8,Show me right elbow,10,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_349_9,Show me Left Leg,8,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_10,Show me right elbow,10,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_11,Show me neck,13,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_12,Show me right ankle,19,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_13,Show me head,12,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_14,Show me rigth hip,17,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_15,Show me head,12,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_16,Show me Left Arm,6,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_17,Show me Left Arm,6,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_349_18,Show me right knee,18,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_19,Show me left hip,20,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_20,Show me Upper Body,2,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_349_21,Show me left shoulder,14,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_350_1,Show me head,12,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_2,Show me Right Arm,4,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_3,Show me left ankle,22,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_4,Show me Left Leg,8,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_350_5,Show me right knee,18,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_6,Show me Torso,5,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_7,Show me left ankle,22,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_8,Show me Left Leg,8,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_350_9,Show me left hip,20,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_350_10,Show me right wrist,11,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_11,Show me left hip,20,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_12,Show me head,12,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_13,Show me Left Arm,6,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_14,Show me left ankle,22,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_15,Show me right knee,18,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_16,Show me right ankle,19,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_17,Show me right shoulder,9,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_18,Show me left wrist,16,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_19,Show me right ankle,19,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_20,Show me left knee,21,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_21,Show me left elbow,15,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_22,Show me Torso,5,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_23,Show me right ankle,19,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_24,Show me Right Leg,7,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_350_25,Show me left hip,20,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_26,Show me Right Leg,7,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_27,Show me Lower Body,3,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_350_28,Show me left elbow,15,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_29,Show me Right Leg,7,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_30,Show me left wrist,16,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_31,Show me right shoulder,9,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_32,Show me neck,13,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_33,Show me right shoulder,9,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_34,Show me Lower Body,3,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_35,Show me left ankle,22,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_350_36,Show me Full Body,1,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_351_1,Show me Lower Body,3,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_351_2,Show me left hip,20,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_351_3,Show me Torso,5,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_351_4,Show me right wrist,11,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_351_5,Show me neck,13,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_351_6,Show me left elbow,15,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_351_7,Show me Right Arm,4,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_352_1,Show me left hip,20,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_352_2,Show me Upper Body,2,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_352_3,Show me left wrist,16,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_352_4,Show me right wrist,11,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_352_5,Show me head,12,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_352_6,Show me left knee,21,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_353_1,Show me left ankle,22,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_2,Show me Lower Body,3,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_3,Show me Left Leg,8,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_353_4,Show me left wrist,16,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_5,Show me head,12,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_6,Show me Torso,5,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_353_7,Show me Lower Body,3,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_8,Show me left shoulder,14,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_9,Show me left knee,21,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_10,Show me left knee,21,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_353_11,Show me Right Leg,7,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_12,Show me Lower Body,3,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_353_13,Show me Left Leg,8,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_353_14,Show me Upper Body,2,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_15,Show me Right Leg,7,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_16,Show me head,12,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_17,Show me Left Arm,6,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_18,Show me Torso,5,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_19,Show me right ankle,19,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_20,Show me Full Body,1,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_21,Show me left wrist,16,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_22,Show me left ankle,22,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_23,Show me head,12,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_24,Show me left wrist,16,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
